Name,SHA1,Product,Description,ProductVersion,FileVersion,MachineType,Category,Usecase,LolDriversUrl
Netfilter.sys,919b22b086fb2718648e61274e7ae9535efa9a99,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,45f68dd09d129264abed173fcdd5c56e1147a977,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,0df5e8599b332a7927bd0a9d87ad9d6b5ad332fe,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,0f45c274b86bdcffba8d09a3cdfce974b10e3bfe,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,8b04023990d18dcd5cc4c5538b332b017f3962fc,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,56086ede8efe41322b829aaec81df6ef317809e7,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,a9c16b188132cdf9e9d02ddda7727a241dc43ce2,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,4656f21f4093a72864b12ad6783a640ec9d4adff,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,4ede7f018c317ddc6a5f8f935f917621668cb1ec,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,6d6f71e858ce0fad35f4dc6e7ddb72dd0574a497,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,7cb3ea53660dbc1b4fe12e0c03c7bfea0a3c92a2,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,c1e63efa1447b68a870962334c61cedd04db379b,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,9065b63f7d1b7eac160c10d6f30a097613c29f12,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,f023177aca17f6dc90fdd9588240cb16c70a9fe2,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,a10ce0c717bfe0163eda2459964ad637d634de27,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
Netfilter.sys,118f688c30a2f6c2d1feb955f53ce4acf3086b3b,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9454a752-233e-4ba2-b585-8da242bf8f31/
EneIo64.sys,b4d014b5edd6e19ce0e8395a64faedf49688ecb5,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9b65dba4-81a0-48cc-8ff0-a4f353881062/
LgDCatcher.sys,806832983bb8cb1e26001e60ea3b7c3ade4d3471,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/a8e999ee-746f-4788-9102-c1d3d2914f56/
LgDCatcher.sys,f86ae53eb61d3c7c316effe86395a4c0376b06db,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/a8e999ee-746f-4788-9102-c1d3d2914f56/
LgDCatcher.sys,a01c42a5be7950adbc7228a9612255ac3a06b904,NetFilter SDK,NetFilter SDK TDI Hook Driver (WPP),1.5.8.9,1.4.9.8 built by: WinDDK,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/a8e999ee-746f-4788-9102-c1d3d2914f56/
GtcKmdfBs.sys,31529d0e73f7fbfbe8c28367466c404c0e3e1d5a,Getac System Service Provider,Getac System Service Provider,"21, 2, 0, 4","21, 2, 0, 4",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/b0dedc3f-6e4b-497a-aade-390cbf4beebb/
GtcKmdfBs.sys,273634ac170d1a6abd32e0db597376a6f62eb59e,Getac System Service Provider,Getac System Service Provider,"21, 2, 0, 3","21, 2, 0, 3",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/b0dedc3f-6e4b-497a-aade-390cbf4beebb/
GtcKmdfBs.sys,a22c111045b4358f8279190e50851c443534fc24,Getac System Service Provider,Getac System Service Provider,"21, 2, 0, 1","21, 2, 0, 1",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/b0dedc3f-6e4b-497a-aade-390cbf4beebb/
GtcKmdfBs.sys,2e9466d5a814c20403be7c7a5811039ca833bd5d,Getac System Service Provider,Getac System Service Provider,"20, 2, 0, 3","20, 2, 0, 3",I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/b0dedc3f-6e4b-497a-aade-390cbf4beebb/
GtcKmdfBs.sys,68b97bfaf61294743ba15ef36357cdb8e963b56e,Getac System Service Provider,Getac System Service Provider,"21, 2, 0, 3","21, 2, 0, 3",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/b0dedc3f-6e4b-497a-aade-390cbf4beebb/
HpPortIox64.sys,8c377ab4eebc5f4d8dd7bb3f90c0187dfdd3349f,HpPortIo,HpPortIo,1.2.0.9,1.2.0.9,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/080ff223-f8e0-49c0-a7b5-e97349cf81a0/
ProxyDrv.sys,1c9e3bc640de5065535925a75d7dda51af2c9836,雷神NN加速器,雷神NN加速器-驱动程序文件,2.5.1.0,"1,9,5,3 built by: WinDDK",I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/0e3b0052-18c7-4c8b-a064-a1332df07af2/
ProxyDrv.sys,f8e8b3e49b04b837b4d774a6c027e380971c221d,雷神NN加速器,雷神NN加速器-驱动程序文件,2.5.1.0,"1,9,5,3",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/0e3b0052-18c7-4c8b-a064-a1332df07af2/
BS_RCIOW1064.sys,42eb220fdfb76c6e0649a3e36acccbdf36e287f1,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/39f427b6-aad3-4cb8-b363-9113a6d53b07/
OpenLibSys.sys,ac600a2bc06b312d92e649b7b55e3e91e9d63451,OpenLibSys,OpenLibSys,1.0.0.2,1.0.0.2,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/2e4fedb0-30ed-400d-b4e1-b2b2004c1607/
OpenLibSys.sys,da9cea92f996f938f699902482ac5313d5e8b28e,OpenLibSys,OpenLibSys,1.0.1.3,1.0.1.3,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/2e4fedb0-30ed-400d-b4e1-b2b2004c1607/
mydrivers.sys,7859e75580570e23a1ef7208b9a76f81738043d5,DriverGenius,DriverGenius Hardware monitor,2016.7.7.1214,9.2.707.1214,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/d9e00cc7-a8f4-4390-a6dc-0f5423e97da4/
HWiNFO64I.SYS,2ea7907525b8375457235c3d85a928dcd5354df2,HWiNFO IA64 Kernel Driver,HWiNFO IA64 Kernel Driver,8.72,8.72,IA64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/080a834f-3e19-4cae-b940-a4ecf901db28/
kEvP64.sys,755349d56cdd668ca22eebc4fc89f0cccef47327,PowerTool,PowerTool,1.0.1.0,1.0.1.0 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/73196456-40ae-4b6d-8562-07cf99458a7d/
kEvP64.sys,3ccf1f3ac636a5e21b39ede48ff49fa23e05413f,PowerTool,PowerTool,1.0.1.0,1.0.1.0 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/73196456-40ae-4b6d-8562-07cf99458a7d/
driver7-x86-withoutdbg.sys,4243dbbf6e5719d723f24d0f862afd0fcb40bc35,EC tool,The driver for the ECtool driver-based tools,2.5,2.5.0.2,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/d9f2c3d6-160c-4eb3-8547-894fcf810342/
directio32_legacy.sys,75c924435e87f38f20e5e77b7f2c382b9c9b974b,,,,,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/7a0842ca-1a64-4ad1-9d66-25eb983d1742/
iqvw64e.sys,3d6d53b0f1cc908b898610227b9f1b9352137aba,Intel(R) iQVW64.SYS,Intel(R) Network Adapter Diagnostic Driver,1.3.2.17,1.3.2.17 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/1d2cdef1-de44-4849-80e5-e2fa288df681/
iqvw64e.sys,d04e5db5b6c848a29732bfd52029001f23c3da75,Intel(R) iQVW64.SYS,Intel(R) Network Adapter Diagnostic Driver,1.03.0.7,1.03.0.7 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/1d2cdef1-de44-4849-80e5-e2fa288df681/
Phymemx64.sys,f42f28d164205d9f6dab9317c9fecad54c38d5d2,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/268e87ba-ad44-4f3c-986f-26712cac68da/
Phymemx64.sys,6ecfc7ccc4843812bfccfb7e91594c018f0a0ff9,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/268e87ba-ad44-4f3c-986f-26712cac68da/
rtkio.sys,b21cba198d721737aabd882ada6c91295a5975ed,Realtek IO Driver                      ,Realtek IO Driver,1.006.0118.2017,1.006.0118.2017 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,eacfc73f5f45f229867ee8b2eb1f9649b5dd422e,Windows (R) Codename Longhorn DDK driver,Realtek IODriver,6.0.6000.16386,6.0.6000.16386 built by: WinDDK,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,f6b3577ea4b1a5641ae3421151a26268434c3db8,Realtek IO Driver                      ,Realtek IO Driver,1.009.0709.2020,1.009.0709.2020,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,444f96d8943aec21d26f665203f3fb80b9a2a260,Windows (R) Codename Longhorn DDK driver,Realtek IODriver,6.0.6000.16386,6.0.6000.16386 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,99201c9555e5faf6e8d82da793b148311f8aa4b8,Realtek IO Driver                      ,Realtek IO Driver,1.008.0823.2017,1.008.0823.2017 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,166759fd511613414d3213942fe2575b926a6226,Windows (R) Codename Longhorn DDK driver,Realtek IODriver,6.0.6000.16386,6.0.6000.16386 built by: WinDDK,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,947db58d6f36a8df9fa2a1057f3a7f653ccbc42e,Realtek IO Driver                      ,Realtek IO Driver,1.008.0823.2017,1.008.0823.2017,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,6a3d3b9ab3d201cd6b0316a7f9c3fb4d34d0f403,Realtek IO Driver                      ,Realtek IO Driver,1.008.0823.2017,1.008.0823.2017,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,db006fa522142a197686c01116a6cf60e0001ef7,Realtek IODriver                      ,Realtek IODriver,1.002.0116.2015,1.002.0116.2015 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,c0100f8a8697a240604b3ea88848dd94947c7fd3,Realtek IODriver                      ,Realtek IODriver,1.001.0725.2012,1.001.0725.2012 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,02a8b74899591da7b7f49c0450328d39b939d7e4,Realtek IO Driver                      ,Realtek IO Driver,1.009.0709.2020,1.009.0709.2020 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,064847af77afca8a879a9bf34cb87b64b5e69165,Realtek IO Driver                      ,Realtek IO Driver,1.005.0825.2016,1.005.0825.2016 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,2eddb10eecef740ec2f9158fa39410ec32262fc3,Realtek IO Driver                      ,Realtek IO Driver,1.004.0105.2016,1.004.0105.2016 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
rtkio.sys,164c899638bc83099c0379ea76485194564c956c,Realtek IO Driver                      ,Realtek IO Driver,1.005.0825.2016,1.005.0825.2016 built by: WinDDK,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/8d3f27bd-c3fd-48d0-913a-e2caa6fbd025/
mapmom.sys,bb1a15843d376690f9224c957ca030fbde9b5bad,,,,,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/cf94939a-703f-46a4-917b-d6af7e0685ef/
sfdrvx32.sys,42bb38b0b93d83b62fe2604b154ada9314c98df7,Speed Fan,Speed Fan x32 Driver,X4.43.04,X4.43.04,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/2ada18ae-2c52-49b6-b1a0-cf3b267f6dc7/
echo_driver.sys,a93197c8c1897a95c4fb0367d7451019ae9f3054,,,,,AMD64,vulnerable driver,"Elevate privileges, arbitrary memory read/write",https://www.loldrivers.io/drivers/afb8bb46-1d13-407d-9866-1daa7c82ca63/
ksapi.sys,5eea8ae51f488912f795b1408459657861faaf31,Kingsoft Antivirus Security System,Kingsoft KSAPI Module,"1,0,591,131","2017,12,06,131",AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/fb36ebc6-fdc5-42eb-929b-a07e00c5b9db/
ComputerZ.Sys,f10ec1b88c3a383c2a0c03362d31960836e3fb5f,鲁大师,Ludashi System Driver,1.6.14.1023,1.6.14.1023,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,c32dfdb0ee859de618484f3ab7a43ee1d9a25d1c,鲁大师,Ludashi System Driver,1.6.16.1015,1.6.16.1015,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,ddd36f96f5a509855f55eed9eb4cba9758d6339a,Ludashi System Driver,Ludashi System Driver,1.3.10.831,1.3.10.831,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,ea58d72db03df85b04d1412a9b90d88ba68ab43d,鲁大师,Ludashi System Driver,1.6.14.1021,1.6.14.1022,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,1f26424eaf046dbf800ae2ac52d9bb38494d061a,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,441f87633ee6fbea5dee1268d1b9b936a596464d,鲁大师,Ludashi System Driver,1.6.14.1021,1.6.14.1021,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,2bb68b195f66f53f90f17b364928929d5b2883b5,360硬件大师,Ludashi System Driver,1.6.12.302,1.6.12.302,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,ddec18909571a9d5992f93636628756b7aa9b9a2,360硬件大师,Ludashi System Driver,1.6.12.1018,1.6.12.1018,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,5cfec6aa4842e5bafff23937f5efca71f21cf7ca,360硬件大师,Ludashi System Driver,1.6.11.1129,1.6.11.1129,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,7c996d9ef7e47a3b197ff69798333dc29a04cc8a,鲁大师,Ludashi System Driver,1.1020.1030.1217,1.1020.1030.1217,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,8278db134d3b505c735306393fdf104d014fb3bf,Ludashi System Driver,Ludashi System Driver,1.3.10.802,1.3.10.802,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,53a194e1a30ed9b2d3acd87c2752cfa6645eea76,360硬件大师,Ludashi System Driver,1.6.11.415,1.6.11.415,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,92befb8b3d17bd3f510d09d464ec0131f8a43b8f,360硬件大师,Ludashi System Driver,1.6.11.415,1.6.11.415,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,34b2986f1ff5146f7145433f1ef5dfe6210131d0,鲁大师,Ludashi System Driver,1.1020.1030.1217,1.1020.1030.1217,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,c74f6293be68533995e4b95469e6dddedd1c3905,鲁大师,Ludashi System Driver,1.6.14.1021,1.6.14.1022,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,229716e61f74db821d5065bac533469efb54867b,鲁大师,Ludashi System Driver,1.6.16.1005,1.6.16.1005,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,88811e1a542f33431b9f8b74cb8bf27209b27f17,鲁大师,Ludashi System Driver,1.6.16.1000,1.6.16.1000,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,98600e919b8579d89e232a253d7277355b652750,360硬件大师,Ludashi System Driver,1.6.11.1008,1.6.11.1008,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,879b32fcf78044cbc74b57717ab3ae18e77bc2fb,Ludashi System Driver,Ludashi System Driver,1.3.10.802,1.3.10.802,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,a14d96b65d3968181d57b57ee60c533cb621b707,Ludashi System Driver,Ludashi System Driver,1.3.10.1110,1.3.10.1110,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,b2b01c728e0e8ef7b2e9040d6db9828bd4a5b48d,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,5eed0ce6487d0b8d0a6989044c4fcab1bd845d9e,Zwuqi System Driver,Zwuqi System Driver,1.1.9.416,1.1.9.416,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,db3debacd5f6152abd7a457d7910a0ec4457c0d7,ComputerZ System Driver,ComputerZ System Driver,1.0.8.818,1.0.8.818,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,1a53902327bac3ab323ee63ed215234b735c64da,鲁大师,Ludashi System Driver,1.1019.1025.918,1.1019.1025.918,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,0b77242d4e920f2fcb2b506502cfe3985381defc,鲁大师,Ludashi System Driver,1.6.16.1015,1.6.16.1015,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,d452fc8541ed5e97a6cbc93d08892c82991cdaad,鲁大师,Ludashi System Driver,1.6.13.1019,1.6.13.1019,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,850d7df29256b4f537eddafe95cfea59fb118fe2,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,0e030cf5e5996f0778452567e144f75936dc278f,鲁大师,Ludashi System Driver,1.1019.1025.918,1.1019.1025.918,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,c4b6e2351a72311a6e8f71186b218951a27fb97f,鲁大师,Ludashi System Driver,1.6.14.1024,1.6.14.1024,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,97941faf575e43e59fe8ee167de457c2cf75c9eb,鲁大师,Ludashi System Driver,1.6.13.1019,1.6.13.1019,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,ec0c3c61a293a90f36db5f8ed91cbf33c2b14a19,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,c9522cf7f6d6637aaff096b4b16b0d81f6ee1c37,Ludashi System Driver,Ludashi System Driver,1.3.10.831,1.3.10.831,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,55777e18eb95b6c9c3e6df903f0ac36056fa83da,360硬件大师,Ludashi System Driver,1.6.12.1018,1.6.12.1018,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,db3ce886a47027c09bb668c7049362ab86c82ceb,360硬件大师,Ludashi System Driver,1.6.11.415,1.6.11.415,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,dc393d30453daa1f853f47797e48c142ac77a37b,360硬件大师,Ludashi System Driver,1.6.11.1008,1.6.11.1008,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,cb0bc86d437ab78c1fbefdaf1af965522ebdd65d,鲁大师,Ludashi System Driver,1.6.14.1021,1.6.14.1021,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,283c7dc5b029dbc41027df16716ec12761a53df8,360硬件大师,Ludashi System Driver,1.6.11.1129,1.6.11.1129,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,fd87b70f94674b02d62bb01ae6e62d75c618f5c8,Ludashi System Driver,Ludashi System Driver,1.3.9.1105,1.3.9.1105,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,64ab599d34c26f53afe076a84c54db7ba1a53def,鲁大师,Ludashi System Driver,1.6.15.1040,1.6.15.1040,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,c01caaa74439af49ca81cb5b200a167e7d32343c,Ludashi System Driver,Ludashi System Driver,1.3.10.1110,1.3.10.1110,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,d06d119579156b1ec732c50f0f64358762eb631a,Ludashi System Driver,Ludashi System Driver,1.3.10.1110,1.3.10.1110,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,8e64c32bcfd70361956674f45964a8b0c8aa6388,鲁大师,Ludashi System Driver,1.6.14.1024,1.6.14.1024,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,8ab7e9ba3c26bcd5d6d0646c6d2b2693e22aac1c,Ludashi System Driver,Ludashi System Driver,1.3.9.1105,1.3.9.1105,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,a55b709cec2288384b12eafa8be4930e7c075ec9,360硬件大师,Ludashi System Driver,1.6.12.302,1.6.12.302,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,24aafe3c727c6a3bd1942db78327ada8fcb8c084,Ludashi System Driver,Ludashi System Driver,1.3.10.1110,1.3.10.1110,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,9f5453c36aa03760d935e062ac9e1f548d14e894,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,I386,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
ComputerZ.Sys,59aead65b240a163ad47b2d1cf33cdb330608317,鲁大师,Ludashi System Driver,1.6.15.1045,1.6.15.1045,AMD64,vulnerable driver,Elevate privileges,https://www.loldrivers.io/drivers/9bf033e4-7295-4b63-8772-638b76851741/
